gene.names	S37	S38	S1	S2
CAGL0D00792g	592	617	187	498
CAGL0D00814g	885	893	265	741
CAGL0D00836g	1772	1981	625	1443
CAGL0D00858g	9737	9662	4152	11009
CAGL0D00869g	4	3	0	5
CAGL0D00880g	2444	3125	1019	2324
CAGL0D00902g	206	209	35	126
CAGL0D00924g	744	820	246	658
CAGL0D00946g	126	82	39	85
CAGL0D00990g	175	188	39	92
CAGL0D01012g	685	723	212	585
CAGL0D01034g	9077	10278	2519	8066
CAGL0D01056g	214	233	38	165
CAGL0D01078g	3586	3773	1037	2991
CAGL0D01100g	725	677	151	501
CAGL0D01122g	891	986	281	736
CAGL0D01144g	877	862	245	669
CAGL0D01166g	275	270	79	201
CAGL0D01188g	10840	13664	3818	10724
CAGL0D01210g	264	276	94	205
CAGL0D01232g	920	848	202	629
CAGL0D01254g	8	2	0	5
CAGL0D01265g	133	91	4	10
CAGL0D01276g	813	884	107	602
CAGL0D01298g	7192	7350	1309	5627
CAGL0D01320g	465	380	162	353
CAGL0D01342g	1261	1382	390	991
CAGL0D01364g	2391	2798	604	2103
CAGL0D01386g	594	668	189	418
CAGL0D01408g	4187	4476	1341	3866
CAGL0D01430g	301	307	79	182
CAGL0D01452g	2708	2934	756	2224
CAGL0D01474g	116	112	14	54
CAGL0D01496g	663	623	113	300
CAGL0D01518g	88	98	23	54
CAGL0D01540g	1424	1494	369	991
CAGL0D01562g	662	870	263	732
CAGL0D01584g	391	447	53	179
CAGL0D01606g	1160	1111	217	869
CAGL0D01628g	319	298	80	199
CAGL0D01650g	455	507	112	303
CAGL0D01672g	859	845	218	653
CAGL0D01694g	4	8	2	4
CAGL0D01716g	2418	2567	941	2421
CAGL0D01738g	890	901	262	690
CAGL0D01760g	1048	922	202	642
CAGL0D01782g	364	355	113	299
CAGL0D01804g	1003	1028	322	700
CAGL0D01826g	2615	3117	1079	2445
CAGL0D01837g	120	78	38	82
CAGL0D01848r	0	0	0	1
CAGL0D01892g	2833	3159	780	2463
CAGL0D01914g	835	825	218	546
CAGL0D01936g	689	630	167	443
CAGL0D01958g	5808	7722	729	2783
CAGL0D01980g	480	380	40	425
CAGL0D02002g	745	853	246	593
CAGL0D02018g	272	301	70	186
CAGL0D02024g	760	815	205	658
CAGL0D02046g	644	648	197	445
CAGL0D02068g	1317	1409	413	1081
CAGL0D02090g	17932	20384	5146	17847
CAGL0D02101r	12	9	1	10
CAGL0D02112g	675	682	148	390
CAGL0D02134g	155	181	12	63
CAGL0D02150g	242	255	64	125
CAGL0D02156g	409	415	112	294
CAGL0D02178g	813	981	237	684
CAGL0D02200g	349	342	121	289
CAGL0D02222g	252	273	120	244
CAGL0D02244g	39	27	6	31
CAGL0D02266g	332	397	65	203
CAGL0D02288g	787	871	269	600
CAGL0D02310g	1135	1144	327	928
CAGL0D02332g	782	787	189	588
CAGL0D02354g	535	579	159	412
CAGL0D02376g	444	467	154	384
CAGL0D02398g	597	656	153	429
CAGL0D02420g	129	121	34	62
CAGL0D02442g	1503	1631	348	979
CAGL0D02464g	264	236	73	173
CAGL0D02486g	768	728	210	512
CAGL0D02508g	606	558	193	427
CAGL0D02530g	3056	3582	1050	2609
CAGL0D02552g	166	164	39	138
CAGL0D02574g	541	482	139	287
CAGL0D02596g	331	322	123	263
CAGL0D02618g	1173	1214	226	761
CAGL0D02640g	0	0	0	0
CAGL0D02662g	0	0	0	0
CAGL0D02684g	484	526	143	411
CAGL0D02706g	1130	1527	528	1125
CAGL0D02728g	331	312	96	342
CAGL0D02761g	84	102	25	76
CAGL0D02772g	857	1085	287	684
CAGL0D02794g	476	493	105	327
CAGL0D02816g	760	788	228	564
CAGL0D02838g	1037	1204	376	970
CAGL0D02860g	191	173	47	128
CAGL0D02882g	409	466	94	309
CAGL0D02904g	600	661	203	465
CAGL0D02926g	224	232	21	255
CAGL0D02948g	6464	5942	2146	5519
CAGL0D02970g	283	286	77	206
CAGL0D02992g	452	480	158	379
CAGL0D03014g	2590	2856	838	2294
CAGL0D03036g	824	824	192	516
CAGL0D03058g	1707	1795	536	1241
CAGL0D03080g	452	474	120	303
CAGL0D03102g	269	213	42	169
CAGL0D03124g	2174	2684	983	2017
CAGL0D03146g	902	850	264	648
CAGL0D03168g	960	962	344	790
CAGL0D03190g	2963	3284	1098	2553
CAGL0D03212g	805	854	197	561
CAGL0D03234g	359	515	85	282
CAGL0D03256g	586	621	195	512
CAGL0D03278g	460	390	115	434
CAGL0D03300g	889	943	328	817
CAGL0D03322g	1767	2036	305	1158
CAGL0D03344g	357	351	68	297
CAGL0D03366r	0	0	0	0
CAGL0D03388g	899	825	270	897
CAGL0D03410g	255	244	93	191
CAGL0D03432g	4424	4897	1261	4182
CAGL0D03454g	1347	1333	299	1228
CAGL0D03476r	0	0	0	0
CAGL0D03498g	1427	1449	317	1101
CAGL0D03520g	1423	1354	289	948
CAGL0D03542g	596	639	146	535
CAGL0D03564g	921	907	223	592
CAGL0D03586g	1823	1928	476	1617
CAGL0D03608g	11	8	2	5
CAGL0D03630g	20	17	9	25
CAGL0D03652g	453	405	173	408
CAGL0D03674g	2761	3561	898	2483
CAGL0D03696g	644	630	146	353
CAGL0D03718g	3638	4172	1197	3188
CAGL0D03740g	943	934	245	900
CAGL0D03762g	0	1	1	0
CAGL0D03784g	114	132	26	81
CAGL0D03806g	675	676	199	568
CAGL0D03828g	545	532	154	443
CAGL0D03850g	564	713	171	507
CAGL0D03872g	54	51	4	38
CAGL0D03894g	538	649	49	226
CAGL0D03916g	376	381	144	326
CAGL0D03938g	333	349	70	227
CAGL0D03960g	343	377	84	285
CAGL0D03982g	1409	1291	118	787
CAGL0D04004g	474	520	96	312
CAGL0D04026g	141	218	27	91
CAGL0D04048g	680	635	160	454
CAGL0D04070g	534	532	90	359
CAGL0D04092g	3761	4887	237	1456
CAGL0D04114g	3465	3935	973	3139
CAGL0D04136g	632	559	79	629
CAGL0D04158g	1358	1350	412	1143
CAGL0D04180g	1296	1378	497	1107
CAGL0D04202g	475	542	113	366
CAGL0D04224r	0	1	0	0
CAGL0D04246g	193	216	82	158
CAGL0D04268g	511	472	132	380
CAGL0D04290g	2369	2663	666	2256
CAGL0D04312g	1465	1716	493	1180
CAGL0D04334r	0	0	0	0
CAGL0D04356g	1285	1163	87	883
CAGL0D04378g	1200	1131	155	507
CAGL0D04394g	86	104	23	65
CAGL0D04400g	2	3	0	0
CAGL0D04422g	247	228	143	258
CAGL0D04444g	159	211	53	131
CAGL0D04466g	271	249	84	186
CAGL0D04488g	1	3	0	2
CAGL0D04510g	543	658	176	446
CAGL0D04532r	2	0	0	3
CAGL0D04576g	1047	1022	317	823
CAGL0D04598r	0	0	0	0
CAGL0D04620g	684	901	291	714
CAGL0D04642g	311	296	108	314
CAGL0D04664r	0	0	0	0
CAGL0D04686g	2	0	2	15
CAGL0D04708g	1172	1507	941	4149
CAGL0D04730g	766	833	176	492
CAGL0D04752g	1301	1785	162	1243
CAGL0D04774g	1122	1180	361	846
CAGL0D04796g	211	214	66	166
CAGL0D04818g	1297	1300	277	1181
CAGL0D04834g	888	960	342	945
CAGL0D04840g	29	23	6	20
CAGL0D04862g	981	986	282	812
CAGL0D04884g	1519	1632	583	1258
CAGL0D04906r	0	1	1	0
CAGL0D04928g	241	262	69	168
CAGL0D04950g	922	1051	261	787
CAGL0D04972g	672	687	155	459
CAGL0D04994g	395	398	99	241
CAGL0D05016g	717	921	293	577
CAGL0D05038r	2	0	1	0
CAGL0D05060g	1861	2081	607	1591
CAGL0D05082g	1426	1256	111	480
CAGL0D05093t	5	4	1	0
CAGL0D05104g	4	4	0	0
CAGL0D05126r	0	0	1	0
CAGL0D05148g	370	398	177	420
CAGL0D05170g	1201	1227	0	2
CAGL0D05192g	2077	2276	485	1366
CAGL0D05214g	8735	10013	3757	9406
CAGL0D05236g	10	20	9	22
CAGL0D05258g	542	579	214	455
CAGL0D05280g	344	393	69	242
CAGL0D05302g	731	688	173	880
CAGL0D05318g	238	245	67	220
CAGL0D05324g	427	547	120	262
CAGL0D05346g	580	628	130	364
CAGL0D05368g	368	351	65	191
CAGL0D05390r	0	2	0	0
CAGL0D05412g	1527	1736	466	1280
CAGL0D05434g	3045	3600	519	718
CAGL0D05456g	2	0	0	1
CAGL0D05478g	1890	1937	526	1358
CAGL0D05500g	958	1057	388	792
CAGL0D05522g	469	463	146	326
CAGL0D05544g	1603	1850	473	1535
CAGL0D05566g	492	449	137	482
CAGL0D05588g	1155	1322	450	980
CAGL0D05610g	852	906	249	619
CAGL0D05632g	306	297	94	314
CAGL0D05654g	5	6	1	4
CAGL0D05676g	645	664	187	426
CAGL0D05698g	269	297	67	172
CAGL0D05720g	7	3	1	2
CAGL0D05742g	2578	2725	843	2194
CAGL0D05764g	480	506	131	332
CAGL0D05786g	186	221	84	203
CAGL0D05808g	1746	1859	399	1158
CAGL0D05830s	0	0	0	0
CAGL0D05852g	534	535	154	430
CAGL0D05874g	1391	1679	542	1208
CAGL0D05896g	2770	2822	603	2119
CAGL0D05918g	707	688	111	714
CAGL0D05940g	2091	2315	747	2802
CAGL0D05962g	477	447	150	369
CAGL0D05984r	0	0	0	0
CAGL0D06006g	408	377	76	242
CAGL0D06028g	76	72	15	49
CAGL0D06050g	521	567	150	347
CAGL0D06061t	0	0	0	0
CAGL0D06072r	0	0	0	1
CAGL0D06094g	244	306	102	190
CAGL0D06116r	1	0	0	0
CAGL0D06138g	1575	1699	530	1323
CAGL0D06154g	634	679	121	347
CAGL0D06160g	1666	1730	551	1300
CAGL0D06182g	806	848	253	606
CAGL0D06204g	597	602	180	520
CAGL0D06226g	262	201	67	196
CAGL0D06248r	0	1	0	1
CAGL0D06270g	419	432	118	316
CAGL0D06292g	2085	2278	547	1622
CAGL0D06314g	1515	1506	462	1338
CAGL0D06336g	618	673	184	498
CAGL0D06358r	0	0	0	0
CAGL0D06380g	2	2	1	2
CAGL0D06402g	3765	4208	251	1573
CAGL0D06424g	9825	11275	2069	7686
CAGL0D06446g	1059	1119	322	885
CAGL0D06468g	69	87	15	47
CAGL0D06490g	173	216	50	105
CAGL0D06512g	162	97	20	62
CAGL0D06534g	0	0	0	0
CAGL0D06556g	3862	3978	979	3457
CAGL0D06578g	56	37	4	62
CAGL0D06600g	1929	1819	69	308
CAGL0D06622g	1067	1180	420	998
CAGL0D06644g	432	438	135	366
CAGL0D06666g	2	2	0	0
CAGL0D06688g	11858	16965	894	4637
CAGL0D06710g	381	388	156	328
CAGL0D06732g	0	0	0	0
CAGL0E00105g	0	0	0	0
CAGL0E00110g	0	0	0	0
CAGL0E00116g	0	0	0	0
CAGL0E00132g	0	0	0	0
CAGL0E00187g	0	0	0	0
CAGL0E00231g	12	17	5	12
CAGL0E00275g	3	2	1	1
CAGL0E00297r	0	0	0	0
CAGL0E00341g	55	62	38	59
CAGL0E00363g	41	66	9	38
CAGL0E00385g	877	826	216	551
CAGL0E00407g	463	489	123	317
CAGL0E00429g	956	964	273	672
CAGL0E00451g	2125	2615	823	2051
CAGL0E00473g	673	694	237	579
CAGL0E00495g	424	406	130	315
CAGL0E00517g	841	1113	353	874
CAGL0E00539g	363	400	114	259
CAGL0E00561g	1122	1192	327	880
CAGL0E00583g	529	514	91	272
CAGL0E00605g	133	124	20	97
CAGL0E00627g	131	105	12	115
CAGL0E00649g	612	521	81	263
CAGL0E00671g	1175	1140	226	978
CAGL0E00693g	794	701	135	607
CAGL0E00715g	1236	1175	244	928
CAGL0E00737g	1979	2261	466	1565
CAGL0E00759g	439	524	107	280
CAGL0E00781g	4117	4679	1399	3477
CAGL0E00803g	307	182	26	104
CAGL0E00825r	0	0	0	0
CAGL0E00847g	1532	1671	526	1486
CAGL0E00869g	4375	3721	252	6042
CAGL0E00891g	397	422	58	241
CAGL0E00913g	1639	1582	424	1132
CAGL0E00935g	535	447	39	572
CAGL0E00957g	723	715	216	522
CAGL0E00979g	1681	2146	643	1470
CAGL0E01001g	1018	1026	232	780
CAGL0E01023g	62	93	35	65
CAGL0E01045g	424	427	115	260
CAGL0E01067g	1119	1387	452	912
CAGL0E01089g	350	349	70	209
CAGL0E01111g	359	432	111	293
CAGL0E01133g	4113	5000	1363	4747
CAGL0E01155g	663	755	299	758
CAGL0E01177g	18372	17835	1669	12197
CAGL0E01199g	2862	2840	776	2044
CAGL0E01221g	1439	1508	442	1291
CAGL0E01243g	529	559	84	409
CAGL0E01265g	1117	1206	430	979
CAGL0E01287g	5090	5472	739	2608
CAGL0E01309g	465	498	128	339
CAGL0E01331g	507	419	47	506
CAGL0E01353g	5208	7740	1736	14067
CAGL0E01397g	1127	1187	331	911
CAGL0E01419g	172	167	37	141
CAGL0E01441g	552	646	173	526
CAGL0E01463g	5553	6669	1686	5184
CAGL0E01485g	537	623	149	401
CAGL0E01507g	778	824	228	519
CAGL0E01529g	239	257	77	162
CAGL0E01551g	309	371	67	297
CAGL0E01567g	455	486	147	446
CAGL0E01573g	1387	1649	578	1209
CAGL0E01595g	535	589	149	413
CAGL0E01617g	2703	3403	581	1862
CAGL0E01639g	592	570	100	282
CAGL0E01661g	236	277	53	139
CAGL0E01683g	1256	1483	395	1064
CAGL0E01705g	5451	7907	7	247
CAGL0E01727g	336	736	934	9643
CAGL0E01749g	26	31	9	8
CAGL0E01771g	179	248	29	104
CAGL0E01793g	4653	4936	302	1170
CAGL0E01815g	51	40	2	9
CAGL0E01837g	807	853	85	272
CAGL0E01859g	306	259	13	47
CAGL0E01881g	1133	1075	50	272
CAGL0E01903g	591	654	244	523
CAGL0E01925g	777	917	356	720
CAGL0E01947g	2082	2463	675	1745
CAGL0E01969g	2476	2730	602	2109
CAGL0E01991g	18627	21349	7369	18438
CAGL0E02013g	15763	18173	6681	15030
CAGL0E02035g	1262	1383	331	909
CAGL0E02057g	83	84	11	51
CAGL0E02079g	846	914	315	790
CAGL0E02101g	473	553	177	437
CAGL0E02123g	90	82	29	94
CAGL0E02145g	215	248	46	135
CAGL0E02167g	759	700	190	605
CAGL0E02189g	126	105	26	94
CAGL0E02211g	34	42	13	39
CAGL0E02233g	491	553	116	377
CAGL0E02255g	4510	4748	3296	7495
CAGL0E02277r	0	0	0	0
CAGL0E02299g	654	624	174	482
CAGL0E02315g	1002	1138	258	781
CAGL0E02321g	1720	1734	549	1313
CAGL0E02343g	1454	1577	585	1222
CAGL0E02365g	296	307	56	150
CAGL0E02387g	313	314	77	205
CAGL0E02409g	845	900	231	580
CAGL0E02431g	565	517	188	416
CAGL0E02453g	588	627	195	457
CAGL0E02475g	1519	1716	427	1106
CAGL0E02497g	490	409	92	319
CAGL0E02519g	290	383	68	222
CAGL0E02541g	1	1	0	2
CAGL0E02563s	1	0	0	1
CAGL0E02585g	1254	1385	439	989
CAGL0E02607g	956	985	212	683
CAGL0E02629g	1009	983	242	665
CAGL0E02651g	81	86	26	52
CAGL0E02673g	1246	1580	595	1182
CAGL0E02695g	423	433	132	291
CAGL0E02717g	688	734	198	570
CAGL0E02739g	2031	2015	363	1992
CAGL0E02761g	516	525	98	400
CAGL0E02783g	2142	2267	469	1532
CAGL0E02805g	483	529	124	349
CAGL0E02827g	320	275	79	192
CAGL0E02849g	1302	1476	416	956
CAGL0E02871g	115	112	30	94
CAGL0E02893g	482	548	117	296
CAGL0E02915g	829	1115	322	830
CAGL0E02937g	625	700	277	560
CAGL0E02959g	488	519	191	422
CAGL0E02981g	510	515	70	273
CAGL0E03003g	158	209	56	150
CAGL0E03025g	1278	1527	237	723
CAGL0E03069g	1617	1883	685	1470
CAGL0E03091r	0	0	0	0
CAGL0E03113g	1267	1343	286	1273
CAGL0E03157g	4564	5523	1086	3595
CAGL0E03179g	542	625	161	463
CAGL0E03201g	2697	2328	845	2621
CAGL0E03223g	604	667	239	569
CAGL0E03245g	6873	9985	2395	6516
CAGL0E03267g	721	804	190	424
CAGL0E03289g	3694	4799	1282	3303
CAGL0E03311g	672	672	185	465
CAGL0E03333r	0	0	0	0
CAGL0E03355g	546	518	103	268
CAGL0E03366g	28	24	2	1
CAGL0E03377r	0	0	0	0
CAGL0E03421g	2	0	0	0
CAGL0E03432g	1	0	1	1
CAGL0E03454g	582	596	153	440
CAGL0E03476g	438	585	137	395
CAGL0E03498g	20	27	0	20
CAGL0E03520g	963	1014	312	868
CAGL0E03542g	326	370	101	268
CAGL0E03564g	1775	1988	523	1312
CAGL0E03586r	0	0	0	0
CAGL0E03608g	293	318	78	217
CAGL0E03630g	38	58	17	69
CAGL0E03652g	567	760	89	458
CAGL0E03674g	319	252	176	415
CAGL0E03718g	478	591	156	444
CAGL0E03740g	320	367	78	158
CAGL0E03762g	488	630	96	258
CAGL0E03784g	360	385	55	239
CAGL0E03806g	654	709	231	508
CAGL0E03828g	401	481	142	324
CAGL0E03850g	1417	2292	205	532
CAGL0E03872g	1032	1019	324	778
CAGL0E03894g	22	20	9	16
CAGL0E03916g	654	808	100	379
CAGL0E03938g	16771	21057	7063	16443
CAGL0E03960g	1447	1602	311	1160
CAGL0E03982g	1232	1337	381	897
CAGL0E04004g	198	203	31	99
CAGL0E04026g	358	386	98	229
CAGL0E04048g	4108	4380	1241	3100
CAGL0E04070g	888	1000	280	662
CAGL0E04092g	3182	3192	736	3562
CAGL0E04114g	738	762	149	486
CAGL0E04136g	663	729	195	502
CAGL0E04158g	112	104	47	93
CAGL0E04180g	562	522	149	358
CAGL0E04224g	273	300	122	266
CAGL0E04246g	422	461	130	316
CAGL0E04268g	388	378	99	254
CAGL0E04290g	509	532	149	360
CAGL0E04312g	1607	1703	298	892
CAGL0E04334g	5149	6622	1686	5531
CAGL0E04356g	3741	3510	458	2842
CAGL0E04378g	1148	1202	348	1024
CAGL0E04400g	552	531	152	428
CAGL0E04422g	401	378	114	266
CAGL0E04433r	10	5	2	19
CAGL0E04444g	977	1015	314	749
CAGL0E04466g	2	2	3	7
CAGL0E04488g	299	281	42	212
CAGL0E04510g	292	261	73	152
CAGL0E04532g	1009	1131	359	868
CAGL0E04548g	318	358	66	249
CAGL0E04554g	270	387	7	57
CAGL0E04576g	713	763	253	569
CAGL0E04598g	859	950	191	621
CAGL0E04620g	3656	3433	363	2953
CAGL0E04642g	633	650	139	413
CAGL0E04664g	684	696	185	567
CAGL0E04686g	778	728	194	475
CAGL0E04708g	199	227	39	122
CAGL0E04730r	1	0	0	0
CAGL0E04752g	3399	3575	880	3056
CAGL0E04774g	739	720	204	471
CAGL0E04796g	769	798	223	670
CAGL0E04818g	305	291	107	332
CAGL0E04840g	3	2	1	1
CAGL0E04862g	483	507	142	406
CAGL0E04884g	1398	1236	172	484
CAGL0E04906g	629	410	97	659
CAGL0E04928g	539	511	164	463
CAGL0E04950g	326	353	121	279
CAGL0E04972g	853	904	290	703
CAGL0E04994g	9754	12333	4112	10400
CAGL0E05016g	3576	4397	1220	3981
CAGL0E05038g	854	964	292	673
CAGL0E05060g	693	768	228	534
CAGL0E05082g	380	383	103	285
CAGL0E05104g	102	87	37	98
CAGL0E05126g	290	319	91	212
CAGL0E05148g	978	773	150	382
CAGL0E05170g	1031	900	198	910
CAGL0E05192g	76	74	14	48
CAGL0E05214g	102	104	22	75
CAGL0E05236g	19	28	11	16
CAGL0E05258g	330	351	101	239
CAGL0E05280g	348	380	69	197
CAGL0E05302g	415	403	80	246
CAGL0E05324g	669	823	149	447
CAGL0E05346g	2949	2905	628	1972
CAGL0E05368g	234	238	66	161
CAGL0E05390g	5247	6566	1942	4344
CAGL0E05412g	1214	1272	401	942
CAGL0E05434g	590	627	249	608
CAGL0E05456g	510	596	63	269
CAGL0E05478g	2112	2313	807	1763
CAGL0E05500g	4235	5524	1650	3952
CAGL0E05522g	720	845	258	671
CAGL0E05544r	0	0	0	1
CAGL0E05566g	664	812	93	335
CAGL0E05588g	315	305	42	121
CAGL0E05610g	6715	6250	524	3227
CAGL0E05632g	853	1196	22	134
CAGL0E05654g	1166	1264	191	1151
CAGL0E05676g	1593	2180	595	2299
CAGL0E05698g	187	271	37	169
CAGL0E05720g	158	182	47	108
CAGL0E05742g	1790	2118	587	1529
CAGL0E05764g	1186	1419	444	1105
CAGL0E05786g	232	246	77	175
CAGL0E05808g	471	456	132	406
CAGL0E05830g	961	1039	256	790
CAGL0E05874g	2162	2856	928	2201
CAGL0E05896g	3568	3895	1107	2679
CAGL0E05918g	310	329	42	128
CAGL0E05940g	1678	1912	355	1070
CAGL0E05962g	127	112	9	58
CAGL0E05984g	281	259	2	12
CAGL0E06006g	469	444	88	344
CAGL0E06028g	940	983	302	766
CAGL0E06050g	939	1053	361	761
CAGL0E06072g	265	291	38	121
CAGL0E06094g	1	0	1	0
CAGL0E06116g	156	163	33	136
CAGL0E06138g	12572	12986	3947	14370
CAGL0E06160g	1751	2054	530	1644
CAGL0E06182g	151	212	43	111
CAGL0E06204g	934	1045	235	548
CAGL0E06226g	2951	3133	729	2293
CAGL0E06248g	131	183	30	151
CAGL0E06270g	1160	1305	293	758
CAGL0E06292g	144	265	2	9
CAGL0E06314g	503	526	149	411
CAGL0E06336g	934	975	302	731
CAGL0E06358g	33101	33741	10380	38240
CAGL0E06380g	172	135	23	89
CAGL0E06402g	0	0	0	0
CAGL0E06424g	4416	4382	589	2830
CAGL0E06446g	511	469	136	395
CAGL0E06468g	793	814	205	660
CAGL0E06490g	2152	2147	571	1649
CAGL0E06512g	1294	1143	313	909
CAGL0E06534g	1260	1549	588	1169
CAGL0E06556g	523	577	174	448
CAGL0E06600g	11	9	5	9
CAGL0E06644g	6	6	0	1
CAGL0E06666g	0	0	0	0
CAGL0E06688g	0	0	0	0
CAGL0F00105g	0	0	0	0
CAGL0F00110g	0	0	0	0
CAGL0F00116g	0	0	0	0
CAGL0F00132g	0	0	1	1
CAGL0F00176g	2	0	0	0
CAGL0F00187g	132	96	24	101
CAGL0F00209g	3	3	0	0
CAGL0F00231g	8854	10000	2149	5631
CAGL0F00253g	1834	2605	1155	2711
CAGL0F00275g	1607	1652	462	1094
CAGL0F00297g	1640	1739	589	1324
CAGL0F00319g	391	393	116	322
CAGL0F00341g	47	64	6	33
CAGL0F00363g	6581	5365	2363	8181
CAGL0F00385r	7	5	1	1
CAGL0F00407g	4832	5806	1527	3990
CAGL0F00429g	789	865	320	738
CAGL0F00451g	726	846	226	597
CAGL0F00473g	164	186	47	147
CAGL0F00495g	488	570	123	398
CAGL0F00517g	2992	3149	651	1987
CAGL0F00539g	2118	2339	696	1864
CAGL0F00561g	1158	1358	512	1005
CAGL0F00583g	1070	1216	274	762
CAGL0F00605g	10192	15290	361	4011
CAGL0F00627g	1162	1299	433	1086
CAGL0F00649g	14	17	4	2
CAGL0F00671g	1830	1985	571	1573
CAGL0F00693g	2989	3360	798	2003
CAGL0F00715g	198	194	87	354
CAGL0F00737g	814	906	225	659
CAGL0F00759g	2297	2393	507	1691
CAGL0F00803g	334	464	103	274
CAGL0F00825g	597	747	175	539
CAGL0F00869g	226	164	32	94
CAGL0F00891g	4	2	0	0
CAGL0F00913g	330	419	107	274
CAGL0F00935g	281	244	57	213
CAGL0F00957g	1850	1963	496	1395
CAGL0F00979g	284	297	81	183
CAGL0F01001g	696	829	200	529
CAGL0F01023g	1928	2328	798	1706
CAGL0F01045g	12497	15102	4650	12385
CAGL0F01089g	795	800	262	618
CAGL0F01111g	287	331	54	145
CAGL0F01133g	230	273	52	218
CAGL0F01155g	558	548	174	397
CAGL0F01177g	724	832	247	569
CAGL0F01199g	1626	1624	310	1096
CAGL0F01221g	439	515	91	356
CAGL0F01243g	1376	1795	285	972
CAGL0F01265g	1863	1903	219	875
CAGL0F01287g	2253	2583	494	1792
CAGL0F01309r	1	0	0	0
CAGL0F01331g	407	433	136	336
CAGL0F01353r	1	2	0	0
CAGL0F01397g	917	892	233	717
CAGL0F01419g	168	205	62	202
CAGL0F01463g	4296	4363	242	4588
CAGL0F01485g	3	6	1	8
CAGL0F01507g	923	948	179	645
CAGL0F01529g	2090	2078	615	1517
CAGL0F01551g	355	365	147	271
CAGL0F01573g	534	524	143	453
CAGL0F01595g	1441	1462	450	1145
CAGL0F01617g	671	648	187	419
CAGL0F01639g	536	550	150	366
CAGL0F01661g	390	427	122	289
CAGL0F01683g	11360	12756	4840	11590
CAGL0F01705g	5638	6365	1873	5138
CAGL0F01727g	888	840	258	754
CAGL0F01749g	2427	2764	412	2732
CAGL0F01771g	513	534	181	416
CAGL0F01793g	1253	1650	409	1501
CAGL0F01815g	287	275	48	154
CAGL0F01837g	571	651	179	516
CAGL0F01859g	8	18	3	13
CAGL0F01881g	87	86	24	62
CAGL0F01903g	209	216	63	166
CAGL0F01925g	722	793	280	611
CAGL0F01947g	4492	4937	879	2770
CAGL0F01969g	664	659	119	585
CAGL0F01991g	320	301	48	234
CAGL0F02013g	276	269	80	228
CAGL0F02035g	138	160	59	126
CAGL0F02057g	0	0	0	0
CAGL0F02079g	636	613	214	549
CAGL0F02101g	237	219	46	119
CAGL0F02123g	2085	2291	687	1651
CAGL0F02145g	2749	3069	337	982
CAGL0F02167g	12	13	7	9
CAGL0F02189r	0	0	1	0
CAGL0F02233g	754	738	392	1025
CAGL0F02255g	272	217	64	170
CAGL0F02277g	1052	1055	310	773
CAGL0F02299g	798	916	381	726
CAGL0F02321s	0	0	0	0
CAGL0F02343g	498	478	117	320
CAGL0F02365g	170	149	38	137
CAGL0F02387g	3610	4802	446	1250
CAGL0F02409r	0	0	0	0
CAGL0F02431g	706	974	308	932
CAGL0F02453g	995	1024	269	679
CAGL0F02475g	94	108	23	77
CAGL0F02497g	563	616	183	430
CAGL0F02513g	136	135	36	119
CAGL0F02519g	365	379	116	309
CAGL0F02541g	2044	2347	701	1722
CAGL0F02563g	1826	2907	1062	3085
CAGL0F02585g	66	79	13	78
CAGL0F02607g	0	0	2	1
CAGL0F02651g	0	0	0	0
CAGL0F02673g	841	1030	242	665
CAGL0F02695g	1053	1048	290	870
CAGL0F02717g	452	522	145	423
CAGL0F02739g	685	669	246	538
CAGL0F02761g	646	787	181	603
CAGL0F02783g	336	343	115	244
CAGL0F02805g	344	362	108	256
CAGL0F02827g	708	625	182	498
CAGL0F02849g	812	920	306	780
CAGL0F02871g	645	639	182	499
CAGL0F02893g	966	1059	231	738
CAGL0F02915g	516	641	180	392
CAGL0F02937g	24840	30981	9626	25195
CAGL0F02948r	9	16	11	25
CAGL0F02959g	591	615	146	405
CAGL0F02981r	0	0	0	0
CAGL0F03003g	417	518	95	309
CAGL0F03025g	230	260	70	141
CAGL0F03047g	254	343	58	187
CAGL0F03069g	476	445	63	394
CAGL0F03091g	264	265	57	252
CAGL0F03113g	433	424	83	266
CAGL0F03135g	1281	1338	387	837
CAGL0F03157g	791	910	243	717
CAGL0F03179g	1037	1175	340	978
CAGL0F03201g	413	415	127	290
CAGL0F03223g	893	1012	317	740
CAGL0F03245g	481	528	166	405
CAGL0F03261g	0	0	0	0
CAGL0F03267g	503	463	137	290
CAGL0F03289g	675	772	271	558
CAGL0F03311g	199	226	34	135
CAGL0F03333g	539	581	180	487
CAGL0F03355r	0	0	0	0
CAGL0F03399g	2606	3144	764	2136
CAGL0F03421g	278	280	94	249
CAGL0F03443g	381	344	95	257
CAGL0F03465g	847	886	224	640
CAGL0F03487g	484	447	103	420
CAGL0F03531g	1346	1379	413	1024
CAGL0F03553g	817	848	257	609
CAGL0F03575g	550	610	145	404
CAGL0F03597g	232	254	67	155
CAGL0F03619g	135	160	47	104
CAGL0F03641g	221	133	20	108
CAGL0F03663g	1177	1152	183	1089
CAGL0F03685g	808	900	190	659
CAGL0F03707g	460	578	78	307
CAGL0F03729g	956	1013	280	702
CAGL0F03751g	343	297	80	267
CAGL0F03773g	652	693	212	529
CAGL0F03795g	503	486	152	412
CAGL0F03817g	928	1074	233	1072
CAGL0F03839g	1373	1443	399	2069
